Station Name,Latitude,Longitude
BRCC - Ville de St-Jean-sur-Richelieu (Capitol),45.308564,-73.252001
St-Jean-sur-Richelieu - Entrée Nord,45.309441,-73.251869
Municipalité de Canton d'Orford,45.31099,-72.16565
Hydro-Québec - Centrale de Beauharnois,45.312721,-73.900776
Bromont - Aréna John-Savage,45.317579,-72.651045
Bromont - Stationnement Compton,45.319398,-72.65637
Ste-Brigide-d'Iberville - Centre Municipal,45.321901,-73.06614
BRCC - Ville de St-Jean-sur-Richelieu (Rona),45.324694,-73.248365
St-Jean-sur-Richelieu - Terminus d'autobus,45.325424,-73.29047
SEPAQ- Centre de découvertes et services Le Cerisier,45.328925,-72.195613
BRCC - St-Hubert - Bromont,45.334417,-72.648668
St-Hubert - Saint-Jean-sur-Richelieu,45.3347737279848,-73.2687297555338
CSRS - École Notre-Dame-de-Liesse,45.342174,-72.04294
Waterloo - 205 rue Lewis Ouest,45.342767,-72.529035
DCFC - Ottawa - Ben Franklin Place,45.344254,-75.760625
Desjardins - Waterloo,45.34444,-72.5163
Waterloo - 5491 rue Foster,45.3475,-72.5172
Desjardins - CdS Ange-Gardien,45.35515,-72.935
St-Hubert - Châteauguay (privé),45.3586082458496,-73.7172088623047
CSRS - École Boisé-Fabi,45.363776,-71.973366
Université Bishops,45.364721,-71.842079
Exo - Stationnement incitatif Châteauguay,45.3654670715332,-73.7114791870117
BRCC - Ange-Gardien - Thai Express,45.3655,-72.9336
CSRS - École St-Antoine,45.367676,-71.85889
Ville de Sherbrooke - Centre récréatif Rock Forest,45.368833,-71.98972
NDIP - 1300 Boul. Don-Quichotte,45.378038,-73.92713
UdS - Pavillon P2 - Parc Innovation,45.3780479431152,-71.9436340332031
Candiac - Aréna,45.3781792066535,-73.5324698280334
UdS – Campus principal (PB-3),45.378246307373,-71.9284133911133
BRCC - Université de Sherbrooke,45.378317,-71.928373
St-Hubert - Dorion,45.3790262603105,-74.0206982653356
CSRS - Centre administatif,45.3797476,-71.9476534
St-Hubert - Candiac,45.3802871704102,-73.5348815917969
Ville de Delson - Rue de l'Harmonie,45.381766,-73.549664
CSRS - Du Triolet pavillon II,45.382714,-71.945352
CSRS - École la Maisonnée,45.382978,-71.98476
Candiac - Complexe Roméo-V.-Patenaude,45.384453,-73.523802
Municipalité de St-Augustin-de-Woburn - Hôtel de V,45.384799,-70.86345
Parc des Éperviers-rue Rivelaine,45.385993,-73.933951
Hershey Canada - Granby,45.387001,-72.76265
Gestion D.R. Bourbonnais INC - Place Bourbonnais,45.388751,-73.96263
Candiac - Centre Claude-Hébert,45.388866,-73.517782
CSRS - École Sylvestre,45.3904363001,-71.9012743674265
CSRS - Édifice Bowen,45.393451,-71.87692
Réno-Dépôt - Vaudreuil-Dorion,45.394314,-74.05744
Municipalité de Notre-Dame-des-Bois - Stat. guiche,45.394489,-71.07432
Candiac - Hôtel de Ville,45.394712,-73.519088
St-Hubert - Sherbrooke,45.395338,-71.947359
BRCC - Granby - Bureau d'accueil touristique,45.395589,-72.712862
CSRS - Les Aventuriers,45.395986,-72.016
Imobia Société Immobilière - Carrefour Belvédère,45.396182,-71.896072
Ville de Sherbrooke - Marché de la Gare,45.39730609766298,-71.89643520516046
Hôtel-Dieu de Sherbrooke,45.400222,-71.878472
Centre Municipal Aimé-Guérin,45.39828,-73.572697
Granby - Hôtel de Ville,45.398879424741,-72.7226543405275
CÉGEP de Granby,45.399479,-72.729227
Ville de La Prairie - Aréna Ville de La Prairie,45.399719,-73.465841
BRCC - Carrefour de l'Estrie,45.401666,-71.949294
CSRS - École Mitchell-Montcalm - Pavillon Montcalm,45.4034090419843,-71.9248089821756
Ville de Sherbrooke - Grenouillière,45.4034690856934,-71.8907775878906
Sainte-Anne-de-Bellevue - Hôtel de ville,45.403642,-73.952493
Municipalité de Sainte-Anne-de-la-Rochelle,45.404755,-72.401518
CÉGEP John Abbott College,45.404823,-73.94195
Centre d'hébergement Saint-Vincent,45.4061732524268,-71.880341053009
601 avenue Saint-Charles,45.407745,-74.034517
Granby - Service des incendies,45.408032,-72.753339
RécréoParc - Pavillon d'accueil,45.409165,-73.587041
St-Hubert - Fleurimont,45.40941,-71.848632
Hydro-Québec - Sherbrooke,45.409788,-71.966424
Hydro-Québec - Vaudreuil,45.4100961433902,-74.0485167361069
CÉGEP de Sherbrooke - Pavillon 2,45.41038,-71.88432
CSRS - l’école du Soleil-Levant,45.411212,-71.91232
DCFC - Ottawa - Chinatown,45.41143,-75.70647
Richelieu - Bureau d'information touristique,45.4119430520887,-73.2417194483479
Ville de Sherbrooke - Plateau Sylvie-Daigle,45.412841796875,-71.8835525512695
St-Hubert - Granby,45.4142914023398,-72.7552998834324
Ville de La Prairie - Centre multifonctionnel Guy-Dupré,45.414673,-73.498981
Desjardins - CdS Saint-Césaire,45.414798,-73.021012
Beaconsfield - Parc Christmas,45.419853,-73.87836
Université du Québec en Outaouais,45.421874,-75.739368
CSRS - Centre du 24-Juin,45.422236,-71.876754
1080 Dollard : Bibliothèque l'Octogone,45.423694,-73.62351
SÉPAQ - Parc national du Mont-Mégantic,45.423849,-71.124419
Exo - Stationnement incitatif La Prairie,45.426124,-73.47998
18 Strathyre,45.426174,-73.659498
Ville de Gatineau - Maison du citoyen,45.42766,-75.710983
BRCC - Maison du citoyen,45.427717,-75.71149
SÉPAQ - Parc national de la Yamaska,45.42826,-72.61645
55 Dupras : Hôtel de Ville,45.428702,-73.661621
DCFC - Ottawa - 141 Clarence St,45.429826,-75.691315
7644 Édouard : Centre Henri-Lemieux,45.430676,-73.593881
143 Chemin du Canal,45.430789,-73.6668
St-Hubert - Chambly,45.431142,-73.30393
FCR - Carrefour du Plateau des Grives,45.43231751820517,-75.78063478137487
8050 Jean-Chevalier,45.432247,-73.61547
Exo - Stationnement incitatif Chambly,45.4326705932617,-73.3025741577148
45 15e ave,45.432817,-73.6775
3045 St-Joseph : École de Voile,45.43334450454,-73.691025365572
1064 Notre-Dame,45.434982,-73.673174
St-Hubert - Lasalle,45.436191,-73.62723
CÉGEP de l'Outaouais - Louis-Reboul,45.437782,-75.71312
7590 Lesage,45.438077,-73.618616
RONA - Brossard,45.438304901123,-73.4407501220703
60 avenue Martin,45.439193,-73.730621
Cité de Dorval - CCSD,45.43999,-73.754135
3100 St-Antoine : Bibliothèque Saul-Bellow,45.440212,-73.6921
St-Hubert - Lachine,45.441233,-73.69317
Dorval - Complexe sportif,45.442673,-73.75442
6971 Louis-Hébert,45.44434,-73.609554
BRCC - Quartier Dix30,45.44598,-73.437003
190 Des Érables,45.446028,-73.650828
6013 Lasalle,45.446903,-73.572695
METRO - Chambly,45.447078704834,-73.2890701293945
Société des casinos - Casino du Lac-Leamy,45.447472,-75.725022
St-Hubert - Kirkland,45.4475362434424,-73.8530058451152
3001 12e avenue Nord,45.447039,-71.870249
FCR - Centre St-Charles - Wendy's,45.44903,-73.85447
3541 Allard,45.449282,-73.604975
Pointe-Claire - Centre Aquatique/Aréna Bob Birnie,45.4498,-73.813858
2415 Allard,45.450914,-73.594951
Stationnement Westminster Nord,45.453166,-73.646791
5301 Wellington,45.453865,-73.567754
2385 du Parc Garneau,45.455853,-73.594737
5000 Wellington,45.455871,-73.567543
Aéroport de Montréal - HotelParc SS2 (Marriott),45.4559313844316,-73.7523472309113
6098 Mazarin,45.456132,-73.601308
METRO - Brossard,45.4565887451172,-73.4675979614258
282 Elgar,45.456851,-73.546276
Aéroport de Montréal – Courte Durée,45.457225,-73.750714
ARTM - Stationnement incitatif Chevrier,45.4576721191406,-73.4431762695313
6000 Laurendeau,45.458143,-73.588273
4600 des Cageux : Parc Grier,45.458325,-73.88109
490 Willibrord,45.459352,-73.57102
790 Willibrord : Hôtel de ville,45.459464,-73.57435
4401 Lasalle,45.459904,-73.563449
201 Berlioz : La Station,45.459993,-73.54423
CÉGEP de l'Outaouais - Gabrielle Roy,45.460056,-75.76932
METRO - Kirkland,45.4604606628418,-73.8661880493164
FCR - Chocolato place Portobello,45.460728,-73.466672
4265 Wellington,45.461076,-73.567534
4214 Wellington,45.461917847955135,-73.56680909243796
482 Galt,45.462028,-73.570953
St-Hubert Express - Verdun,45.4623166279983,-73.5629030613422
Réno-Dépôt - Pointe-Claire,45.4624404907227,-73.8358612060547
97 Rue de l'Église,45.462773,-73.565323
378 de L’Église,45.462852,-73.56964
5505A Angers,45.462917,-73.584786
Discount St-Jacques Ouest,45.4631309509277,-73.6182327270508
1105 De L'église,45.463222,-73.578012
4014 Wellington,45.463731,-73.566852
SÉPAQ - Parc national d'Oka,45.4648704528809,-74.0422286987305
6045 Upper Lachine,45.465749,-73.614126
6205 Sherbrooke Ouest,45.466759,-73.623781
3405 Grand Boulevard,45.466805,-73.623583
3683 Wellington,45.466928,-73.566715
300 Chemin du golf,45.467528,-73.548338
3092 Lasalle,45.47257,-73.569576
Côte-St-Luc - 7500 Mackle,45.468683,-73.670757
6190 Monkland,45.469082,-73.628219
3206 Rushbrooke,45.470829,-73.565255
123 Courcelle,45.471297,-73.585517
4985 West-Hill : Parc de la Confédération,45.471627,-73.63802
4268 Royal,45.471682,-73.625817
6325 boul. Taschereau,45.473273,-73.466452
372 Square G-E Cartier,45.473652,-73.587634
5252 Sherbrooke O,45.474621,-73.608302
1100 boulevard Maloney Ouest,45.476168,-75.696797
5225 Sherbrooke,45.474704,-73.608527
4523 St-Jacques,45.475618,-73.591292
Ville de Rigaud,45.4763805092147,-74.3055193628884
5038 rue Sherbrooke O,45.476487,-73.606153
2855 Centre,45.476501,-73.57244
1010 rue Charlevoix,45.477045,-73.566929
4039 Notre-Dame,45.477515,-73.584979
2523 Grand Trunk,45.477645,-73.567529
5620 Chemin de la Côte-St-Luc,45.478208,-73.629689
355 Ash,45.478472,-73.553093
Brossard - Centre communautaire Nathalie-Croteau,45.478584,-73.46287
BRCC - Marché Atwater,45.478722,-73.57675
Westmount - Centre des loisirs,45.47958,-73.59653
472 Ste-Madeleine,45.480554,-73.555775
2157 Centre,45.480808,-73.56592
3041 Notre-Dame,45.480917,-73.578968
5125 Clanranald,45.481283,-73.63176
550 Avenue Atwater,45.48178,-73.578613
15795 Gouin Ouest,45.482117,-73.869858
256 Charlevoix,45.482396,-73.575472
CÉGEP de l'Outaouais - Félix-Leclerc,45.48279,-75.6837
2441 Notre-Dame,45.483512,-73.574681
1105 de la Sucrerie,45.483595,-73.560208
St-Hubert - Gatineau,45.4836876355784,-75.6611431917596
5160 Decarie,45.483925,-73.630404
5468 Clanranald,45.483967,-73.637694
5137 Décarie,45.484167,-73.629705
Westmount - Rue Belmont Crescent,45.484257,-73.60502
1660 Centre,45.484356,-73.559822
"46, rue de l'hôtel-de-Ville",45.484683,-71.658148
Piopolis - Édifice Municipal,45.4858244762823,-70.9075709325409
DeSerres - St-Hubert,45.4861630678737,-73.4662960330658
1725 Basin,45.487369,-73.565634
FCR - Place Nelligan,45.487851,-75.70122
1825 Notre-Dame O,45.487874,-73.569212
Longueuil - Parc de la cité,45.488412,-73.41028
555 Des Seigneurs,45.488813,-73.570943
Moneris,45.489422,-73.705804
1306 Olier,45.490105,-73.55968
Decarie Square,45.490428,-73.650335
Valcourt - Aréna,45.490961,-72.304297
Ville de Longueuil - Bibliothèque Raymond-Lévesque,45.4912071228027,-73.4028472900391
6521 Décarie,45.491264,-73.645548
Collège LaSalle - Complexe du Fort,45.4914683591903,-73.5812720416641
2330 Sherbrooke Ouest,45.491734,-73.587228
Parc Lac-Beauchamp,45.491889,-75.623028
Longueuil - Bibliotheque Greenfield Park,45.491908,-73.48819
3756 Queen Mary,45.494166,-73.619645
Musée J. Armand Bombardier,45.494204,-72.310161
1280 St-Jacques,45.494426,-73.567204
FCR - Carrefour St-Hubert,45.496418,-73.40826
PJC - Greenfield Park,45.495291168277,-73.4836227681922
5645 Dessiant,45.49534,-73.748614
FCR - RBC St-Hubert,45.495467,-73.410954
13665 de Pierrefonds : Mairie de Pierrefonds-Rox,45.49547,-73.848823
Centre Bell,45.4952593,-73.5691542
3355 Queen Mary,45.49571,-73.618201
799 De La Commune,45.495752,-73.552719
St-Hubert - Cousineau,45.495872,-73.41177
13555 boul Pierrefonds : Bibliothèque Pierrefonds,45.496306,-73.8480668
5307 Côte-Des-Neiges,45.496464,-73.622383
Valcourt - Centre communautaire,45.497045,-72.31669
Allied - 111 Duke,45.4971082709454,-73.5567164535113
140 Prince,45.497384,-73.556547
3506 Lacombe,45.4974,-73.622784
Allied - 75 Queen,45.4975137141037,-73.5542739210854
5600 Côte-des-Neiges,45.497777,-73.625666
3285 Lacombe,45.498543,-73.621772
Sur Rue - Longueuil - 1985 Gaetan-Boucher,45.498734,-73.40605
4405 Bois Franc,45.499975,-73.735495
3340 Côte Ste-Catherine,45.5001,-73.626006
3333 Côte Ste-Catherine,45.500176,-73.626197
Exo - Gare Saint-Lambert,45.5003967285156,-73.5049133300781
6200 Côte Des-Neiges,45.500598,-73.632462
7335 Ostell Cr.,45.500736,-73.6471
8272 Mountain Sight,45.500806,-73.658274
Saint-Lambert - rue Elm - Stationnement public,45.501099,-73.51154
Fairmont Le Reine Elizabeth,45.501350402832,-73.5675964355469
RONA - Saint-Bruno,45.5014477134337,-73.3777637481689
Saint-Lambert - avenue Argyle - Hôtel de ville,45.501462,-73.51322
Monit Investments,45.502062,-73.57476
4205 Ernest-Hemmingway,45.502385,-73.724947
369 St-Antoine,45.502668,-73.56097
Altitude Montréal,45.502713,-73.568532
265 St-Antoine,45.503582,-73.56019
Racine - Caisse populaire Desjardins,45.503649,-72.24831
FCR - Carrefour du Versant Ouest,45.503821,-75.678098
3165 Côte Ste-Catherine,45.503899,-73.622842
Bentall Kennedy - Tour KPMG,45.504524,-73.5705
2727 Thimens : Bibliothèque du Boisé,45.504816,-73.70434
2940 Côte Ste-Catherine,45.504899,-73.621948
115 St-Antoine,45.504965,-73.559
Palais des Congrès de Montréal,45.505426,-73.561206
3220 Appleton : Parc Kent,45.50526180000001,-73.63161219999999
2386 chemin Lucerne,45.507394,-73.662201
13 001 Cavendish : Ateliers municipaux,45.506203,-73.71137
Société des casinos - Casino de Montréal,45.5062154452052,-73.5256634441108
FCR - Centre d'achats Ville Mont-Royal,45.507103,-73.66129
2385 Thimens : Complexe Sportif St-Laurent,45.507344,-73.702415
640 Prince-Arthur O,45.507682,-73.578318
Ville de Sainte-Pie - Parc Euclide-Lacasse,45.507768,-72.901844
DGI - Complexe Desjardins,45.507924,-73.56414
777 Marcel-Laurin : St-Laurent - Mairie,45.5079339311309,-73.6826156269836
Ville de Sainte-Pie-Rue St-Pierre,45.508593,-72.89298
2405 Cote Ste-Catherine,45.508874,-73.61836
Place des Arts,45.5091667175293,-73.5659484863281
10 du Centre Commercial,45.509605,-73.806766
SHDM - Complexe Chaussegros-De-Léry,45.509619,-73.55353
1535 Beaudet,45.510062,-73.677333
1430 St-Laurent,45.510413,-73.565081
710 rue St-Germain,45.511443,-73.676426
2695 Ernest-Hemingway,45.511641,-73.71131
St-Hubert - Marcel-Laurin,45.512061,-73.692813
350 rue St-Hubert,45.512078,-73.550062
Exo - Gare Saint-Bruno,45.5122604370117,-73.3739929199219
812 Ouimet : Stationnement Ouimet Nord,45.512576,-73.6785
1505 Decelles,45.512711,-73.68071
CÉGEP de Saint-Laurent,45.512792,-73.672624
1555 Édouard-Laurin,45.51282,-73.683041
BRCC - Longueuil 2,45.513028,-73.431583
Ville de Longueuil – Hôtel de ville,45.5135917663574,-73.4317398071289
845 Roy : Parc Decelles,45.513536,-73.677667
1375 Grenet : Centre des Loisirs,45.5149537151104,-73.6910204074096
1505 Cardinal,45.516092,-73.690142
1295 Basile Moreau,45.516107,-73.678216
4604 Parc,45.517256,-73.591151
3100 Toupin,45.517305,-73.726967
3620 St-Denis,45.517751,-73.569529
3820 Laval,45.51786,-73.574396
ITHQ,45.518076,-73.56879
1435 Wolfe,45.518083,-73.556906
4231 St Laurent,45.518205,-73.581949
1311 Bernard,45.519056,-73.609774
1677 Poirier,45.51964,-73.697318
1 Mont-Royal Est,45.520262,-73.586551
St-Bruno - Centre Marcel-Dulude,45.520357,-73.36036
1125 Ontario Est,45.520402,-73.563312
5185 Parc,45.52069,-73.597331
3760 St-Hubert,45.520781,-73.570745
3660 Mentana,45.521258,-73.567555
1717 René-Levesque Est,45.521602,-73.55053
375 St-Viateur,45.521651,-73.602802
1475 Alexandre DeSève,45.521667,-73.554563
Desjardins - CdS St-Joseph-du-Lac,45.52177,-73.988457
5004 St-Laurent : Parc Lahaie,45.522579,-73.591611
Exo - Gare St-Basile-le-Grand,45.523195,-73.304518
779 de l'Épée,45.523205,-73.611731
4169 St-Hubert,45.523482,-73.576275
2005 Ste-Catherine E,45.524189,-73.551029
1230 rue Muir,45.52468,-73.675618
UdS – Campus Longueuil,45.5246887207031,-73.5203857421875
BRCC - Centre de services communautaires du Monastère,45.524942,-73.580838
3528 Calixa-Lavallée : Parc Lafontaine,45.524943,-73.565462
917 Jean-Talon,45.525363,-73.625658
Sur rue - St-Basile-le-Grand - 57 Mtée Robert,45.525768,-73.28557
Laval - Arena Martin St-Louis,45.52582,-73.803802
Groupe Mercille - Complexe St-Charles,45.52631,-73.519977
4752 Berri,45.526525,-73.585349
5561 St-Dominique,45.526635,-73.598664
Laval - Centre communautaire Sainte-Dorothée,45.527402,-73.802481
4502 Boyer,45.527465,-73.580138
630 Jean-Talon O,45.527574,-73.62377
5633 Saint-Dominique : Aréna St-Louis,45.527779,-73.59976
6517 Jeanne Mance,45.5278,-73.61247
1807 Couvrette,45.52811,-73.68553
520 Jean-Talon O,45.528352,-73.623127
360A Meloche,45.528437,-73.675778
6900 Parc,45.529095,-73.618287
2251 Lorimier,45.52969,-73.560579
7200 Hutchison,45.529826,-73.62305
5271 St-Hubert,45.530108,-73.590299
6501 St-Laurent,45.530366,-73.608664
1330 Mont-Royal,45.530447,-73.577343
622 Jarry O,45.531226,-73.635681
4490 Fabre,45.531321,-73.575622
19 St-Zotique O,45.531561,-73.61254
12505 Lachapelle,45.531689,-73.72589
11988 Obrien,45.53217,-73.706766
7145 Alexandra,45.532232,-73.619845
625 Liege O,45.532997,-73.642027
St-Bruno - Aréna Michael-Bilodeau,45.533158,-73.34159
St-Hubert Express - Ste-Dorothée,45.53318,-73.788317
5808 St-Hubert,45.533244,-73.596864
7085 St-Laurent,45.533914,-73.616473
8650 Querbes : Aréna Howie Morentz,45.534091,-73.644047
6036 St-Hubert,45.534474,-73.59958
440 Beaubien,45.534569,-73.60441
4801 Papineau,45.534713,-73.577941
6778 Henri-Julien,45.535097,-73.610895
7151 St-Dominique,45.535353,-73.61758
253 Mozart,45.535996,-73.613517
4492 rue Parth,45.536337,-73.571
Collège de Bois-de-Boulogne,45.536413,-73.67444
6511 St-André,45.536686,-73.603005
151 Castelnau,45.536733,-73.61896
11301 de l'Acadie : Aréna Marcelin-Wilson,45.5367927,-73.6847163
299 Jean-Talon E,45.536993,-73.615789
5333 Papineau,45.537015,-73.583259
Ville de Longueuil – 300 St-Charles Ouest,45.5373077392578,-73.5109710693359
10 Villeray,45.537317,-73.624953
Réserve naturelle Gault,45.537586,-73.15621
2027 L'Espérance,45.537758,-73.549702
460 Chabanel O,45.537961,-73.654751
St-Hubert - Roland-Therrien,45.5380458651501,-73.4764380904841
1545 Henri-Bourassa,45.538203,-73.678763
3150 Sainte-Catherine E,45.538602,-73.541466
7352 Drolet,45.538645,-73.618645
2755 Hogan,45.53871,-73.560538
2025 Masson,45.539172,-73.58224
1031 St-Zotique,45.539199,-73.605241
Familiprix Cantley,45.539972,-75.77282
8106 Casgrain,45.540098,-73.63097
20 Guizot,45.540168,-73.634232
7501 rue St-Denis,45.540232,-73.620191
882 Dézéry,45.540895,-73.547126
205 Chabanel,45.540928,-73.653312
15 Liège E,45.541019,-73.63746
7187 St-Hubert,45.54103,-73.61374
55 Cremazie O,45.541031,-73.642792
3090 Hochelaga,45.541194,-73.554759
1201 Bélanger,45.541863,-73.607728
3450 Ste-Catherine,45.541957,-73.539358
1870 Davidson,45.542656,-73.545168
6679 Rue Garnier,45.5428645,-73.601371
